loannumber,loanamount,totaldue,termdays,days_to_approve,interest_amount,interest_rate,is_referred,approval_month,approval_year,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,age,prev_num_loans,prev_avg_loan_amount,prev_total_borrowed,prev_avg_totaldue,prev_avg_termdays,prev_max_loannumber,prev_avg_interest_rate,prev_avg_loan_duration,prev_late_payments,prev_late_payment_rate,prev_avg_days_to_repay,target
5,30000.0,34500.0,30,0,4500.0,0.15,1,7,2017,Savings,3.3713782,6.5336065,GT Bank,Unemployed,,29.0,4.0,15000.0,60000.0,17187.5,18.75,4.0,0.146875,12.75,0.0,0.0,-5.75,0
6,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.2846299,6.6115252,GT Bank,Permanent,,34.0,5.0,14000.0,70000.0,17300.0,27.0,5.0,0.24,26.8,1.0,0.2,-1.4,0
6,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Other,3.3356327,6.4464999,Sterling Bank,Permanent,,41.0,5.0,12000.0,60000.0,15300.0,30.0,5.0,0.28500000000000003,29.4,0.0,0.0,-0.2,0
5,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.4257986,9.0168481,Stanbic IBTC,Permanent,,25.0,4.0,12500.0,50000.0,15500.0,26.25,4.0,0.24375,25.75,1.0,0.25,-0.5,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.9020775,8.8469304,GT Bank,Unemployed,,33.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,26.0,0.0,0.0,-3.0,1
4,20000.0,22250.0,15,0,2250.0,0.1125,0,7,2017,Savings,7.0607577,4.8214775,First Bank,Unemployed,,29.0,3.0,10000.0,30000.0,11500.0,15.0,3.0,0.15,15.333333333333334,1.0,0.3333333333333333,-1.3333333333333333,1
11,40000.0,48000.0,60,0,8000.0,0.2,0,7,2017,Other,8.4940222,12.033589,EcoBank,Permanent,Graduate,35.0,10.0,19500.0,195000.0,22827.5,28.5,10.0,0.1845,26.8,2.0,0.2,-2.0,0
15,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,,,,,,,,14.0,20714.285714285714,290000.0,23791.071428571428,26.785714285714285,14.0,0.16077380952380954,23.214285714285715,1.0,0.07142857142857142,-3.642857142857143,0
14,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,Other,3.4665732,6.4367583,Diamond Bank,Self-Employed,,36.0,13.0,29230.76923076923,380000.0,33407.692307692305,30.0,13.0,0.1676923076923077,23.76923076923077,0.0,0.0,-6.461538461538462,0
10,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,,,,,,,,9.0,15555.555555555555,140000.0,18383.333333333332,23.333333333333332,9.0,0.1699074074074074,24.77777777777778,3.0,0.3333333333333333,1.0,0
4,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Other,4.5295382,7.7570248,EcoBank,Permanent,,40.0,3.0,13333.333333333334,40000.0,15833.333333333334,20.0,3.0,0.17500000000000002,21.0,2.0,0.6666666666666666,0.3333333333333333,0
9,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Other,7.5749554,9.0251491,GT Bank,Permanent,,36.0,8.0,18750.0,150000.0,22237.5,28.125,8.0,0.20249999999999999,18.0,0.0,0.0,-9.75,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.4573084,6.4362871,First Bank,Permanent,,30.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,5.0,0.0,0.0,-25.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,1,7,2017,Savings,5.5920183,6.3235483,UBA,Permanent,,28.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,15.0,0.0,0.0,-1.0,1
10,20000.0,21500.0,15,0,1500.0,0.075,0,7,2017,Savings,3.33968,6.6610544,GT Bank,Permanent,,33.0,9.0,17777.777777777777,160000.0,20336.11111111111,21.666666666666668,9.0,0.16018518518518518,17.333333333333332,0.0,0.0,-4.444444444444445,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.0053893,4.9033645,UBA,,,30.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,20.0,0.0,0.0,-12.0,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,32.0,1.0,1.0,2.0,0
3,20000.0,22250.0,15,0,2250.0,0.1125,1,7,2017,Savings,6.3018415,5.1134272,GT Bank,Permanent,,38.0,2.0,10000.0,20000.0,11500.0,15.0,2.0,0.15,13.5,0.0,0.0,-1.0,0
10,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,Other,3.2671872,6.535816,Stanbic IBTC,Self-Employed,Graduate,35.0,9.0,17777.777777777777,160000.0,20666.666666666668,25.0,9.0,0.17351851851851852,22.444444444444443,0.0,0.0,-0.8888888888888888,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.4788795,9.0130303,Diamond Bank,Permanent,,25.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,22.5,0.0,0.0,-7.0,0
10,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Other,3.2758098,6.5708486,GT Bank,Self-Employed,Graduate,44.0,9.0,20000.0,180000.0,23755.555555555555,30.0,9.0,0.21296296296296294,28.444444444444443,1.0,0.1111111111111111,-1.7777777777777777,0
6,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3676478,6.6021739,GT Bank,,,31.0,5.0,10000.0,50000.0,12700.0,27.0,5.0,0.27,27.4,1.0,0.2,0.4,1
8,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Savings,-84.6372525,39.3560377,GT Bank,Permanent,,38.0,7.0,11428.57142857143,80000.0,14642.857142857143,30.0,7.0,0.28928571428571426,29.571428571428573,1.0,0.14285714285714285,0.14285714285714285,0
6,10000.0,11125.0,15,0,1125.0,0.1125,0,7,2017,Savings,3.1688924,6.4981531,Fidelity Bank,Unemployed,,32.0,5.0,10000.0,50000.0,12325.0,24.0,5.0,0.23249999999999998,27.0,3.0,0.6,2.2,0
15,40000.0,48000.0,60,0,8000.0,0.2,0,7,2017,Other,3.3207925,6.5182743,Access Bank,Self-Employed,,38.0,14.0,24642.85714285714,345000.0,29983.928571428572,42.857142857142854,14.0,0.22654761904761905,25.5,5.0,0.35714285714285715,-4.857142857142857,0
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.3005564,6.6736695,Diamond Bank,Permanent,,42.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,33.0,0.0,0.0,-1.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,7.0,0.0,0.0,-23.0,1
6,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Other,3.3431419,6.6467363,Zenith Bank,Permanent,,24.0,5.0,10000.0,50000.0,11800.0,18.0,5.0,0.18,26.6,2.0,0.4,8.0,0
4,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,3.0,10000.0,30000.0,12500.0,25.0,3.0,0.25,27.333333333333332,1.0,0.3333333333333333,2.3333333333333335,0
4,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,,,,,,,,3.0,10000.0,30000.0,12500.0,25.0,3.0,0.25,22.333333333333332,0.0,0.0,-3.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3680215,7.1423872,GT Bank,Permanent,,45.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,29.0,0.0,0.0,-1.0,0
4,20000.0,22250.0,15,0,2250.0,0.1125,0,7,2017,Savings,3.365151,6.5171772,UBA,Permanent,,26.0,3.0,10000.0,30000.0,12500.0,25.0,3.0,0.25,12.0,0.0,0.0,-13.333333333333334,0
9,40000.0,48000.0,60,0,8000.0,0.2,0,7,2017,Savings,3.3552161,6.6269078,GT Bank,Permanent,,32.0,8.0,18750.0,150000.0,22231.25,28.125,8.0,0.2115625,20.25,0.0,0.0,-7.75,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,2.0,10000.0,20000.0,12250.0,22.5,2.0,0.22499999999999998,24.0,0.0,0.0,0.0,0
9,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Current,3.9697859,7.3985069,GT Bank,Permanent,,46.0,8.0,16250.0,130000.0,19637.5,28.125,8.0,0.225625,22.375,1.0,0.125,-6.75,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.437688,7.1980161,Stanbic IBTC,Unemployed,,23.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,13.0,0.0,0.0,-2.0,0
7,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Other,3.5785802,6.4872452,GT Bank,Permanent,,25.0,6.0,10000.0,60000.0,13000.0,30.0,6.0,0.3,33.5,2.0,0.3333333333333333,3.6666666666666665,0
6,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.9048607,7.3208916,First Bank,Permanent,,38.0,5.0,14000.0,70000.0,17460.0,30.0,5.0,0.263,28.0,0.0,0.0,-2.8,0
6,15000.0,18375.0,30,0,3375.0,0.225,0,7,2017,Savings,4.7374811,7.6303687,First Bank,Permanent,,36.0,5.0,10000.0,50000.0,11875.0,21.0,5.0,0.1875,21.2,1.0,0.2,-1.2,0
3,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,7.5475734,9.0301435,Access Bank,,,41.0,2.0,10000.0,20000.0,12250.0,22.5,2.0,0.22499999999999998,22.5,0.0,0.0,-0.5,1
8,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,,,,,,,,7.0,13571.42857142857,95000.0,16853.571428571428,30.0,7.0,0.25785714285714284,27.0,1.0,0.14285714285714285,-3.142857142857143,0
2,10000.0,11500.0,15,0,1500.0,0.15,1,7,2017,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,15.0,0.0,0.0,-2.0,0
9,10000.0,10750.0,15,0,750.0,0.075,0,7,2017,Savings,3.2957298,6.530299,First Bank,Permanent,,33.0,8.0,18125.0,145000.0,21331.25,26.25,8.0,0.18375,22.125,1.0,0.125,-4.5,0
12,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,Other,3.3646622,6.6430011,GT Bank,Student,,26.0,11.0,25000.0,275000.0,28486.363636363636,27.272727272727273,11.0,0.1409090909090909,21.09090909090909,0.0,0.0,-3.727272727272727,1
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,31.0,0.0,0.0,-1.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,1,7,2017,Savings,3.3683365,6.6418975,GT Bank,,,39.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,15.0,1.0,1.0,1.0,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.4348296,8.9940293,GT Bank,,,44.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,25.0,0.0,0.0,-7.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,4.588723,8.459668,Access Bank,Permanent,,29.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,4.0,0.0,0.0,-11.0,0
5,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.421488,8.2761407,First Bank,Permanent,,39.0,4.0,12500.0,50000.0,15875.0,30.0,4.0,0.28125,21.25,0.0,0.0,-9.5,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3781347,6.5062632,UBA,Permanent,,25.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,2.0,0.0,0.0,-13.0,0
3,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.2702838,6.4516328,GT Bank,Permanent,,29.0,2.0,10000.0,20000.0,11500.0,15.0,2.0,0.15,20.0,1.0,0.5,4.5,0
3,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,,,,,,,,2.0,10000.0,20000.0,11500.0,15.0,2.0,0.15,17.5,2.0,1.0,1.5,0
9,20000.0,21500.0,15,0,1500.0,0.075,0,7,2017,Other,3.8714162,7.3578041,Diamond Bank,Self-Employed,,44.0,8.0,16250.0,130000.0,17981.25,15.0,8.0,0.1146875,16.375,3.0,0.375,1.125,0
13,50000.0,57500.0,90,0,7500.0,0.15,0,7,2017,Savings,4.5065208,8.4823571,UBA,Permanent,Post-Graduate,31.0,12.0,25833.333333333332,310000.0,30700.0,37.5,12.0,0.19194444444444445,28.75,1.0,0.08333333333333333,-3.8333333333333335,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.2919194,6.6412192,First Bank,Permanent,,30.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,28.0,0.0,0.0,-1.0,1
11,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,,,,,,,,10.0,20000.0,200000.0,23170.0,27.0,10.0,0.15833333333333333,21.7,2.0,0.2,-1.2,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,5.78611,5.5671178,Access Bank,,,43.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,30.0,0.0,0.0,0.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.541265,6.5484055,Access Bank,Permanent,,28.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,29.0,0.0,0.0,-0.5,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.0856617,6.5074986,Access Bank,Permanent,,31.0,2.0,10000.0,20000.0,12250.0,22.5,2.0,0.22499999999999998,22.0,1.0,0.5,-0.5,0
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.4864085,6.6410233,First Bank,Permanent,,42.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,18.0,1.0,1.0,4.0,0
5,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.4366724,6.8292244,GT Bank,Self-Employed,,32.0,4.0,15000.0,60000.0,18000.0,22.5,4.0,0.1875,19.75,0.0,0.0,-2.75,0
13,50000.0,57500.0,90,0,7500.0,0.15,0,7,2017,Savings,3.2292977,6.4726109,FCMB,Permanent,Post-Graduate,24.0,12.0,26666.666666666668,320000.0,31835.416666666668,46.25,12.0,0.20605158730158732,33.083333333333336,3.0,0.25,-2.3333333333333335,0
5,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.7982203,4.9970394,First Bank,,,37.0,4.0,10000.0,40000.0,13000.0,30.0,4.0,0.3,33.5,1.0,0.25,3.5,1
6,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.2756834,6.6850274,GT Bank,Permanent,,37.0,5.0,12000.0,60000.0,14100.0,18.0,5.0,0.16499999999999998,19.2,1.0,0.2,1.8,1
6,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.8641261,7.2717388,Access Bank,Permanent,,43.0,5.0,12000.0,60000.0,15000.0,27.0,5.0,0.255,23.4,0.0,0.0,-4.2,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,4.5788953,8.4652233,Diamond Bank,Permanent,,43.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,31.0,1.0,1.0,1.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,2.0,10000.0,20000.0,12250.0,22.5,2.0,0.22499999999999998,18.0,0.0,0.0,-5.5,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,5.2524568,12.9914405,UBA,Permanent,,32.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,2.0,0.0,0.0,-13.0,0
7,15000.0,17250.0,30,0,2250.0,0.15,0,7,2017,Other,6.3270935,4.9401962,Access Bank,Permanent,,34.0,6.0,19166.666666666668,115000.0,22212.5,22.5,6.0,0.16194444444444445,23.166666666666668,2.0,0.3333333333333333,0.16666666666666666,0
4,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.0255746,5.7543325,Diamond Bank,Permanent,,34.0,3.0,10000.0,30000.0,13000.0,30.0,3.0,0.3,34.333333333333336,1.0,0.3333333333333333,3.6666666666666665,1
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3495615,6.5996718,Diamond Bank,Permanent,,34.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,27.0,0.0,0.0,-4.0,0
7,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Savings,3.6630767,6.8263933,Fidelity Bank,Permanent,,36.0,6.0,13333.333333333334,80000.0,15895.833333333334,22.5,6.0,0.19999999999999998,13.333333333333334,0.0,0.0,-9.333333333333334,0
8,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Savings,3.4220739,6.7474502,Stanbic IBTC,Permanent,,41.0,7.0,17142.85714285714,120000.0,19935.714285714286,21.428571428571427,7.0,0.16107142857142856,20.714285714285715,3.0,0.42857142857142855,-0.7142857142857143,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,26.0,0.0,0.0,-4.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3477961,6.598207,UBA,Permanent,,28.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,7.0,0.0,0.0,-7.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.2080552,6.6506253,EcoBank,Permanent,,25.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,28.5,1.0,0.5,-1.0,0
4,10000.0,11500.0,15,0,1500.0,0.15,1,7,2017,Savings,7.502829,6.4842367,UBA,Permanent,,30.0,3.0,10000.0,30000.0,12500.0,25.0,3.0,0.25,17.333333333333332,1.0,0.3333333333333333,-7.333333333333333,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.4164294,8.9899646,GT Bank,Permanent,,35.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,7.0,0.0,0.0,-8.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Other,7.0566241,4.770142,GT Bank,Permanent,,44.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,32.0,1.0,0.5,2.5,0
5,20000.0,22250.0,15,0,2250.0,0.1125,0,7,2017,Savings,9.2874809,7.1672983,GT Bank,Permanent,,33.0,4.0,12500.0,50000.0,15000.0,22.5,4.0,0.19375,10.0,0.0,0.0,-13.0,0
12,30000.0,39000.0,60,0,9000.0,0.3,0,7,2017,Savings,3.3971934,6.5340634,UBA,Permanent,,27.0,11.0,16363.636363636364,180000.0,19159.090909090908,23.181818181818183,11.0,0.1737878787878788,19.09090909090909,1.0,0.09090909090909091,-4.0,1
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3665942,6.5529615,Skye Bank,Permanent,,39.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,8.0,0.0,0.0,-7.0,0
11,50000.0,55000.0,60,0,5000.0,0.1,0,7,2017,Other,5.6076275,7.1916955,Heritage Bank,Self-Employed,,36.0,10.0,28000.0,280000.0,33030.0,42.0,10.0,0.18333333333333332,32.1,2.0,0.2,-1.5,0
10,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,Other,7.3559533,8.9890323,GT Bank,Permanent,Graduate,33.0,9.0,22222.222222222223,200000.0,25922.222222222223,30.0,9.0,0.17814814814814814,23.88888888888889,1.0,0.1111111111111111,-2.888888888888889,0
5,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,7.1805466,4.3845856,First Bank,Permanent,,32.0,4.0,10000.0,40000.0,12156.25,22.5,4.0,0.215625,6.0,0.0,0.0,-17.25,0
8,15000.0,17250.0,30,0,2250.0,0.15,0,7,2017,Savings,3.1914976,6.6626789,Diamond Bank,Permanent,,28.0,7.0,14285.714285714286,100000.0,17528.571428571428,30.0,7.0,0.24714285714285714,23.571428571428573,0.0,0.0,-6.714285714285714,0
4,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.3601807,6.4930365,GT Bank,Permanent,,39.0,3.0,10000.0,30000.0,13000.0,30.0,3.0,0.3,16.666666666666668,0.0,0.0,-12.333333333333334,0
3,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Other,8.3481445,4.9955014,Zenith Bank,Permanent,Graduate,44.0,2.0,10000.0,20000.0,11500.0,15.0,2.0,0.15,10.0,0.0,0.0,-6.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.3273734,8.9423234,GT Bank,Permanent,,34.0,2.0,10000.0,20000.0,12250.0,22.5,2.0,0.22499999999999998,9.5,0.0,0.0,-12.5,0
14,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,Savings,3.3811227,6.5463949,Zenith Bank,Permanent,,28.0,13.0,25384.615384615383,330000.0,28507.69230769231,23.076923076923077,13.0,0.12628205128205128,16.0,0.0,0.0,-7.0,0
7,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.37899,6.498335,GT Bank,Permanent,,31.0,6.0,15000.0,90000.0,17700.0,22.5,6.0,0.18499999999999997,25.5,2.0,0.3333333333333333,2.5,1
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,22.5,0.0,0.0,-7.5,0
4,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,-95.6099579,37.0422457,GT Bank,Permanent,,35.0,3.0,10000.0,30000.0,13000.0,30.0,3.0,0.3,25.333333333333332,1.0,0.3333333333333333,-5.666666666666667,0
11,50000.0,57500.0,90,0,7500.0,0.15,0,7,2017,,,,,,,,10.0,24500.0,245000.0,29642.5,45.0,10.0,0.22333333333333333,32.3,2.0,0.2,-6.5,1
6,25000.0,28750.0,30,0,3750.0,0.15,0,7,2017,Other,5.1387336,7.3010372,UBA,Student,,23.0,5.0,16000.0,80000.0,19320.0,27.0,5.0,0.211,25.0,0.0,0.0,-2.6,0
2,10000.0,11500.0,15,0,1500.0,0.15,1,7,2017,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,12.0,0.0,0.0,-4.0,0
4,20000.0,22250.0,15,0,2250.0,0.1125,0,7,2017,Savings,7.15346,4.6792666,Diamond Bank,Permanent,,29.0,3.0,10000.0,30000.0,12000.0,20.0,3.0,0.19999999999999998,13.333333333333334,0.0,0.0,-6.0,0
7,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Other,3.2384067,6.7188683,UBA,Permanent,Secondary,48.0,6.0,10000.0,60000.0,12750.0,27.5,6.0,0.27499999999999997,22.333333333333332,1.0,0.16666666666666666,-4.833333333333333,0
7,30000.0,39000.0,60,0,9000.0,0.3,0,7,2017,Savings,4.5458425,8.465638,GT Bank,Permanent,,32.0,6.0,15000.0,90000.0,17875.0,22.5,6.0,0.19375,15.333333333333334,0.0,0.0,-7.666666666666667,0
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.36391,6.6843902,GT Bank,Permanent,,39.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,26.0,0.0,0.0,-4.0,0
4,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Other,3.8968769,7.4179263,GT Bank,Permanent,,31.0,3.0,10000.0,30000.0,13000.0,30.0,3.0,0.3,29.666666666666668,1.0,0.3333333333333333,0.0,0
13,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,Savings,3.2592239,6.5559761,GT Bank,Permanent,,30.0,12.0,26666.666666666668,320000.0,29741.666666666668,22.5,12.0,0.1173611111111111,20.25,3.0,0.25,-2.5,0
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.8517923,6.8184482,Sterling Bank,Permanent,,32.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,45.0,1.0,1.0,14.0,0
5,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.8961217,8.84535,Diamond Bank,Permanent,,29.0,4.0,10000.0,40000.0,13000.0,30.0,4.0,0.3,71.5,3.0,0.75,40.5,1
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.3424652,6.6302003,UBA,Permanent,,38.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,30.0,0.0,0.0,0.0,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,26.0,0.0,0.0,-4.0,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.4180259,10.4383741,GT Bank,Permanent,,28.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,38.0,1.0,1.0,9.0,1
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.9338174,7.4017542,GT Bank,Permanent,,29.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,28.0,0.0,0.0,-3.0,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,5.215137,7.2410097,GT Bank,Permanent,,29.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,34.0,1.0,1.0,2.0,1
4,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,,,,,,,,3.0,10000.0,30000.0,12500.0,25.0,3.0,0.25,21.666666666666668,0.0,0.0,-4.0,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,116.2965032,40.04876,GT Bank,Permanent,,37.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,61.0,1.0,1.0,29.0,1
10,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,Other,3.3066327,6.5093802,Fidelity Bank,Self-Employed,Graduate,37.0,9.0,24444.444444444445,220000.0,28072.222222222223,28.333333333333332,9.0,0.15824074074074074,26.22222222222222,0.0,0.0,-2.3333333333333335,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.4061428,8.6399188,Zenith Bank,Permanent,,32.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,2.0,0.0,0.0,-27.0,0
5,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.6540193,6.473818,GT Bank,Permanent,,24.0,4.0,10000.0,40000.0,13000.0,30.0,4.0,0.3,25.0,1.0,0.25,-4.75,1
10,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Other,6.7014481,6.2125716,Zenith Bank,Self-Employed,Post-Graduate,33.0,9.0,14444.444444444445,130000.0,17866.666666666668,28.333333333333332,9.0,0.24611111111111109,20.555555555555557,2.0,0.2222222222222222,-7.888888888888889,1
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,24.0,1.0,0.5,-6.5,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,32.0,0.0,0.0,0.0,1
3,10000.0,11500.0,15,0,1500.0,0.15,1,7,2017,,,,,,,,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,30.5,1.0,0.5,1.5,1
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,7.0416106,4.8254512,First Bank,Permanent,,27.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,29.0,1.0,1.0,15.0,1
